 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:14.0, timesteps:542
2 Result (1->win; 0->lose):0, Score:12.0, timesteps:498
3 Result (1->win; 0->lose):0, Score:14.0, timesteps:774
4 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:34.0, timesteps:946
6 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:0.0, timesteps:711
8 Result (1->win; 0->lose):0, Score:8.0, timesteps:629
9 Result (1->win; 0->lose):0, Score:16.0, timesteps:498
10 Result (1->win; 0->lose):0, Score:8.0, timesteps:708
11 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
12 Result (1->win; 0->lose):0, Score:20.0, timesteps:861
13 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:16.0, timesteps:963
15 Result (1->win; 0->lose):0, Score:6.0, timesteps:301
16 Result (1->win; 0->lose):0, Score:24.0, timesteps:986
17 Result (1->win; 0->lose):0, Score:20.0, timesteps:780
18 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
19 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
20 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:8.0, timesteps:666
22 Result (1->win; 0->lose):0, Score:16.0, timesteps:634
23 Result (1->win; 0->lose):0, Score:16.0, timesteps:733
24 Result (1->win; 0->lose):0, Score:14.0, timesteps:565
25 Result (1->win; 0->lose):0, Score:10.0, timesteps:680
26 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
27 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
28 Result (1->win; 0->lose):0, Score:8.0, timesteps:629
29 Result (1->win; 0->lose):0, Score:12.0, timesteps:485
30 Result (1->win; 0->lose):0, Score:6.0, timesteps:561
31 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
32 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:28.0, timesteps:511
35 Result (1->win; 0->lose):0, Score:8.0, timesteps:871
36 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
37 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
38 Result (1->win; 0->lose):0, Score:2.0, timesteps:519
39 Result (1->win; 0->lose):0, Score:8.0, timesteps:614
40 Result (1->win; 0->lose):0, Score:8.0, timesteps:569
41 Result (1->win; 0->lose):0, Score:6.0, timesteps:310
42 Result (1->win; 0->lose):0, Score:8.0, timesteps:569
43 Result (1->win; 0->lose):0, Score:24.0, timesteps:951
44 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
45 Result (1->win; 0->lose):0, Score:30.0, timesteps:902
46 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
48 Result (1->win; 0->lose):0, Score:8.0, timesteps:711
49 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
50 Result (1->win; 0->lose):0, Score:8.0, timesteps:569
51 Result (1->win; 0->lose):0, Score:8.0, timesteps:450
52 Result (1->win; 0->lose):0, Score:26.0, timesteps:589
53 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:8.0, timesteps:569
55 Result (1->win; 0->lose):0, Score:8.0, timesteps:569
56 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
57 Result (1->win; 0->lose):0, Score:30.0, timesteps:522
58 Result (1->win; 0->lose):0, Score:12.0, timesteps:813
59 Result (1->win; 0->lose):0, Score:16.0, timesteps:823
60 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
61 Result (1->win; 0->lose):0, Score:18.0, timesteps:496
62 Result (1->win; 0->lose):0, Score:8.0, timesteps:512
63 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
64 Result (1->win; 0->lose):0, Score:14.0, timesteps:690
65 Result (1->win; 0->lose):0, Score:30.0, timesteps:672
66 Result (1->win; 0->lose):0, Score:18.0, timesteps:744
67 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
68 Result (1->win; 0->lose):0, Score:14.0, timesteps:549
69 Result (1->win; 0->lose):0, Score:28.0, timesteps:869
70 Result (1->win; 0->lose):0, Score:26.0, timesteps:768
71 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
73 Result (1->win; 0->lose):0, Score:18.0, timesteps:842
74 Result (1->win; 0->lose):0, Score:22.0, timesteps:929
75 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
76 Result (1->win; 0->lose):0, Score:28.0, timesteps:712
77 Result (1->win; 0->lose):0, Score:14.0, timesteps:617
78 Result (1->win; 0->lose):0, Score:34.0, timesteps:509
79 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
80 Result (1->win; 0->lose):0, Score:16.0, timesteps:499
81 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
82 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
83 Result (1->win; 0->lose):0, Score:8.0, timesteps:629
84 Result (1->win; 0->lose):0, Score:22.0, timesteps:929
85 Result (1->win; 0->lose):0, Score:8.0, timesteps:708
86 Result (1->win; 0->lose):0, Score:18.0, timesteps:744
87 Result (1->win; 0->lose):0, Score:8.0, timesteps:629
88 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
89 Result (1->win; 0->lose):0, Score:10.0, timesteps:856
90 Result (1->win; 0->lose):0, Score:14.0, timesteps:759
91 Result (1->win; 0->lose):0, Score:16.0, timesteps:680
92 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
93 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
94 Result (1->win; 0->lose):0, Score:16.0, timesteps:805
95 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
96 Result (1->win; 0->lose):0, Score:34.0, timesteps:992
97 Result (1->win; 0->lose):0, Score:30.0, timesteps:672
98 Result (1->win; 0->lose):0, Score:12.0, timesteps:529
99 Result (1->win; 0->lose):0, Score:16.0, timesteps:917
100 Result (1->win; 0->lose):0, Score:22.0, timesteps:929
101 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
102 Result (1->win; 0->lose):0, Score:0.0, timesteps:711
103 Result (1->win; 0->lose):0, Score:14.0, timesteps:617
